true_age,true_unc,estimated_age,std_err,residual
2.9601406799519694,0.0,2.0,0.7014,-0.9601406799519694
-4.65616746552092,0.7825491538687275,-3.0,0.8914,1.6561674655209204
42.626383487885136,0.0997108385681523,48.7,1.669,6.073616512114867
10.35259549461284,0.0,8.05,0.4512,-2.3025954946128397
-1.1150234741778344,0.0978090766823161,-1.45,1.1612,-0.3349765258221655
0.3046982504471669,0.7863180656575585,-0.1,0.9553,-0.4046982504471669
32.366138199228644,0.4985541928407618,34.9,0.9103,2.533861800771355
-8.360381626831908,0.2950722927117143,-3.7,1.208,4.660381626831907
-5.434674614996411,0.1987083954297069,-4.85,1.0276,0.5846746149964117
14.482825164024277,0.7719027402547279,16.7,0.5534,2.2171748359757224
-7.640538400627364,0.3958828186856691,-2.7,1.1556,4.940538400627363
7.806476484192891,0.1927525057825751,6.9,0.3531,-0.9064764841928908
13.536345776037438,0.2946954813359528,12.45,0.4092,-1.0863457760374384
1.7761136712735643,0.1920122887864823,0.5,0.9336,-1.2761136712735643
4.554865424433224,0.1971803214039239,4.8,0.7334,0.2451345755667757
22.763106030743543,0.1970831690973591,28.25,1.8728,5.486893969256457
9.027373325570675,0.7765482430596001,8.15,0.4844,-0.8773733255706748
6.419485257866125,0.1972192091509713,4.05,0.7852,-2.369485257866125
16.240484091352155,0.3903962521959789,16.05,0.8875,-0.1904840913521539
-0.7072958046661423,0.0968898362561767,-3.1,1.3413,-2.3927041953338577
39.15375446961217,0.4966229638458482,38.25,2.1031,-0.9037544696121672
64.01112545942419,0.09933445912387,61.05,1.2307,-2.9611254594241956
13.332018538609676,0.1972192091509713,11.25,0.4061,-2.0820185386096757
-4.209384858048181,0.5914826498422713,-3.4,0.7333,0.809384858048181
7.530972588041328,0.195102916788606,6.445,0.283,-1.0859725880413276
9.392537166487026,0.0984542679925174,8.2,0.4232,-1.1925371664870266
1.9914368216668328,0.7965747286667331,1.25,1.0798,-0.7414368216668328
0.7680189050867583,0.7877116975187082,-3.5,1.7066,-4.268018905086758
1.5227934044614055,0.1939864209505334,-0.9,1.1965,-2.4227934044614057
15.7700524373645,0.5826374053214216,18.4,1.0232,2.6299475626354987
-6.31908441748912,0.0,-5.75,0.913,0.5690844174891199
20.530956302686103,0.0968898362561767,18.1,0.3923,-2.430956302686102
55.077165044725085,2.064287820701858,57.1,1.1884,2.0228349552749165
0.3301611963454142,0.5826374053214216,0.5,1.1092,0.1698388036545858
-2.5426263834835323,0.4985541928407618,-1.8,0.8187,0.7426263834835323
29.599921745086608,0.7825491538687275,28.6,1.1758,-0.9999217450866064
-2.6313224831859365,0.584738329597505,-5.9,1.0096,-3.268677516814064
43.29383650304013,0.6970028875833914,44.45,1.2213,1.15616349695987
17.793211386092466,0.7825491538687275,17.25,0.8307,-0.5432113860924659
-2.122408687069551,0.493583415597236,-1.1,0.9168,1.022408687069551
12.274475007391391,0.1971803214039239,22.25,0.875,9.975524992608609
0.1956372884643349,0.7825491538687275,-0.8,0.7557,-0.995637288464335
4.661683713609326,2.1636506687647525,3.8,0.4527,-0.8616837136093265
-0.9566575556383498,0.3904724716907458,-2.3,0.7832,-1.34334244436165
-7.328487503734523,0.6970028875833914,0.95,1.083,8.278487503734523
3.658179689786363,0.195102916788606,2.0,0.5774,-1.6581796897863632
9.545093365117785,0.4966229638458482,8.6,0.3203,-0.9450933651177847
42.33722205604388,0.4985541928407618,44.6,1.4212,2.2627779439561237
28.07034976152623,0.9936406995230525,31.5,3.9735,3.4296502384737693
5.2600988084861875,0.2906131938390003,5.7,0.4104,0.4399011915138127
15.328973444313478,0.1981767736821244,14.6,0.767,-0.7289734443134783
67.90369117500745,0.5969555268132524,70.265,2.3493,2.361308824992548
35.28602319638436,0.2948692746215844,33.9,1.3401,-1.3860231963843646
-0.6450388920511203,0.4742933029785619,-1.2,1.1732,-0.5549611079488797
-0.7588856868334267,1.921229586935639,-1.855,2.626,-1.0961143131665732
-8.14742967991676,0.1939864209505334,-7.0,1.0783,1.14742967991676
28.447519734920892,0.584738329597505,27.7,0.8409,-0.7475197349208926
2.5075913409713704,0.783622294054266,2.0,0.5569,-0.5075913409713704
48.08334971495798,0.2948692746215844,51.1,2.2886,3.0166502850420187
7.732312825046273,0.7850063781768228,7.35,0.4434,-0.3823128250462737
19.70286170106894,0.0997108385681523,25.425,1.9586,5.7221382989310605
6.504065040651534,1.7421602787456447,7.7,0.383,1.1959349593484658
9.53610807589731,0.09933445912387,8.45,0.3565,-1.086108075897311
4.966378482233939,1.921229586935639,4.6,0.5384,-0.3663784822339391
7.483592908217669,0.2938583602703497,7.25,0.3077,-0.2335929082176688
-6.090373280947314,0.1964636542239685,-0.05,0.7763,6.040373280947314
85.44185589304851,2.064287820701858,91.25,3.0437,5.808144106951488
31.349087645829425,0.4985541928407618,33.775,0.9669,2.425912354170574
16.01748807631421,0.9936406995230525,16.2,1.0641,0.1825119236857908
-9.797297297297876,0.9936406995230525,-0.9,1.0616,8.897297297297875
5.609037328100592,0.2946954813359528,3.2,0.3756,-2.4090373281005917
53.05919745729592,0.4966229638458482,53.1,2.2517,0.0408025427040783
5.2159660624722495,0.674893945237177,5.245,0.6184,0.0290339375277506
19.348430671437427,0.4966229638458482,18.0,0.6824,-1.348430671437427
17.208619000979148,0.2938295788442703,16.3,0.4702,-0.9086190009791472
40.133015683939135,0.3970617431010522,40.9,0.8069,0.7669843160608636
152.04620133425976,0.7965747286667331,161.4,27.9466,9.353798665740245
26.358668653756695,0.1987083954297069,29.6,3.0382,3.2413313462433067
-2.4364304360476403,0.3867349898482065,-1.0,0.985,1.4364304360476403
-0.307509175681924,0.1983930165658169,-0.6,0.6722,-0.292490824318076
22.49735041912113,0.1926967915984198,20.8,0.8143,-1.697350419121129
-11.126360160767126,0.0,-8.1,0.7134,3.026360160767126
2.9254264180851743,0.4958349861166204,1.55,0.7202,-1.3754264180851743
53.09708159618618,0.3970617431010522,55.4,1.5066,2.3029184038138197
52.52109083774141,0.6866784382970373,59.25,1.0839,6.728909162258589
2.4217766153250024,0.2906131938390003,0.9,1.673,-1.5217766153250023
3.913043478267197,0.4940711462450592,3.3,0.7696,-0.6130434782671972
23.99961337715228,0.4832785617630002,21.2,0.9427,-2.79961337715228
-5.3230075482798656,0.0,-0.2,1.3672,5.123007548279865
38.21396642495397,0.09933445912387,36.9,1.1648,-1.3139664249539749
2.8516003879680434,0.5819592628516004,-1.2,1.9203,-4.051600387968043
-7.500986971968559,0.1973943939992104,-2.2,1.9959,5.300986971968559
23.19992152245848,0.6866784382970373,23.8,1.342,0.6000784775415191
34.4464321208542,0.3975352812562115,34.28,1.0293,-0.1664321208541963
-8.3523233924505,0.1981571386109184,-1.805,0.652,6.547323392450501
-4.255528255529971,0.1965601965601965,-4.0,1.0395,0.2555282555299714
-5.40675097082574,0.6970028875833914,0.55,1.0273,5.95675097082574
86.45822961266728,0.7965747286667331,76.8,4.4617,-9.658229612667284
9.468455042224376,0.5961251862891207,7.615,0.3131,-1.8534550422243752
4.022702379767871,0.7965747286667331,3.4,0.6033,-0.6227023797678712
6.436072839387505,0.1926967915984198,4.75,0.3736,-1.6860728393875046
7.610637031155243,0.5953562214725143,8.2,0.4924,0.5893629688447559
32.91931637520336,0.9936406995230525,34.9,0.5747,1.98068362479664
33.996419335588115,0.3978516013526954,32.3,1.2823,-1.696419335588118
6.61493695441291,0.5819592628516004,7.2,0.5155,0.5850630455870904
