2.159463e+03 2.892946e-02 1.716655e-02
2.175154e+03 1.813204e-02 1.553265e-02
2.191195e+03 -4.105776e-03 1.339079e-02
2.207566e+03 -6.316580e-03 1.333018e-02
2.224281e+03 4.897306e-03 1.117650e-02
2.241353e+03 6.299602e-04 1.266856e-02
2.258795e+03 2.853806e-03 1.133724e-02
2.276618e+03 1.160077e-02 1.211181e-02
2.294837e+03 8.588501e-03 1.114831e-02
2.313464e+03 3.351943e-03 1.088083e-02
2.332512e+03 3.488831e-04 9.385244e-03
2.351992e+03 2.282561e-03 8.764228e-03
2.371917e+03 1.156890e-02 8.137983e-03
2.392316e+03 7.673528e-03 8.482631e-03
2.413218e+03 2.052037e-03 7.344738e-03
2.434618e+03 9.360724e-03 7.197459e-03
2.456519e+03 1.001763e-02 6.446478e-03
2.478933e+03 4.583967e-03 5.834139e-03
2.501910e+03 7.037837e-04 6.497789e-03
2.525487e+03 2.239538e-04 5.621816e-03
2.549617e+03 2.714845e-03 5.363682e-03
2.574359e+03 1.569025e-03 5.275022e-03
2.599759e+03 1.493715e-03 4.770714e-03
2.625765e+03 1.914227e-03 4.802761e-03
2.652495e+03 -8.821721e-04 5.003750e-03
2.679872e+03 -2.739679e-03 4.726448e-03
2.708015e+03 1.499350e-03 4.363566e-03
2.736865e+03 4.890481e-03 4.527269e-03
2.766496e+03 4.919482e-03 4.990945e-03
2.796936e+03 4.642739e-03 4.717023e-03
2.828172e+03 2.747125e-03 4.503344e-03
2.860250e+03 2.314763e-03 3.887432e-03
2.893211e+03 5.440243e-03 3.634436e-03
2.927078e+03 5.842406e-03 3.837910e-03
2.961865e+03 6.380962e-03 3.770439e-03
2.997600e+03 1.158481e-02 3.449521e-03
3.034311e+03 1.526883e-02 3.376624e-03
3.072024e+03 1.383556e-02 3.858704e-03
3.110771e+03 9.380309e-03 3.879546e-03
3.150581e+03 9.190897e-03 3.385820e-03
3.191479e+03 1.200226e-02 3.401208e-03
3.233465e+03 1.351583e-02 3.135423e-03
3.276585e+03 1.313175e-02 3.114036e-03
3.320863e+03 1.305451e-02 3.104028e-03
3.366293e+03 1.257186e-02 2.932394e-03
3.412918e+03 1.476845e-02 2.741093e-03
3.460744e+03 1.738523e-02 2.564152e-03
3.509767e+03 2.144402e-02 2.636606e-03
3.560018e+03 2.909990e-02 2.703348e-03
3.611489e+03 3.486187e-02 2.727606e-03
3.664191e+03 3.642186e-02 2.466211e-03
3.718112e+03 2.980791e-02 2.366200e-03
3.773248e+03 2.282401e-02 2.252165e-03
3.829590e+03 2.332578e-02 2.166490e-03
3.887122e+03 3.323237e-02 2.422546e-03
3.945827e+03 4.486700e-02 2.410293e-03
4.005669e+03 5.221307e-02 2.299328e-03
4.066633e+03 5.534065e-02 2.425366e-03
4.128680e+03 5.209231e-02 2.373727e-03
4.191770e+03 4.876231e-02 2.155879e-03
4.255867e+03 4.621553e-02 2.028356e-03
4.320917e+03 3.894535e-02 1.895309e-03
4.386881e+03 3.604976e-02 1.920027e-03
4.453705e+03 4.213716e-02 1.972892e-03
4.521335e+03 4.917498e-02 2.011678e-03
4.589716e+03 5.311790e-02 1.943578e-03
4.658788e+03 5.137343e-02 2.010509e-03
4.728496e+03 4.382264e-02 2.220789e-03
4.798781e+03 4.152614e-02 2.461891e-03
4.869583e+03 4.028206e-02 2.031382e-03
4.940849e+03 3.752213e-02 1.789309e-03
5.012518e+03 3.621856e-02 2.187662e-03
5.084536e+03 3.646576e-02 2.150661e-03
5.156845e+03 4.347250e-02 1.995799e-03
5.229396e+03 4.697972e-02 1.863473e-03
5.302137e+03 4.317098e-02 1.854674e-03
5.375022e+03 3.952682e-02 1.801009e-03
5.448004e+03 3.714088e-02 1.853958e-03
5.521036e+03 3.983462e-02 2.243414e-03
5.594083e+03 4.524172e-02 2.257039e-03
5.667101e+03 4.659650e-02 2.060427e-03
5.740058e+03 4.224171e-02 1.757385e-03
5.812917e+03 3.985305e-02 1.787936e-03
5.885655e+03 4.198776e-02 1.801677e-03
5.958234e+03 4.090028e-02 1.790210e-03
6.030633e+03 3.711575e-02 1.725532e-03
6.102831e+03 2.925169e-02 1.646877e-03
6.174799e+03 2.115179e-02 1.635462e-03
6.246522e+03 2.254639e-02 1.671659e-03
6.317978e+03 2.984825e-02 1.721853e-03
6.389155e+03 3.132009e-02 1.727252e-03
6.460040e+03 2.811998e-02 1.643084e-03
6.530615e+03 2.719611e-02 1.598125e-03
6.600874e+03 2.658319e-02 1.530793e-03
6.670802e+03 2.439508e-02 1.477472e-03
6.740396e+03 2.279226e-02 1.466136e-03
6.809644e+03 2.065266e-02 1.362482e-03
6.878540e+03 1.739174e-02 1.345573e-03
6.947079e+03 1.611189e-02 1.393007e-03
7.015259e+03 1.528261e-02 1.392888e-03
7.083076e+03 1.399485e-02 1.367602e-03
7.150522e+03 1.330299e-02 1.328342e-03
7.217597e+03 1.372700e-02 1.364590e-03
7.284306e+03 1.351625e-02 1.367284e-03
7.350640e+03 1.220680e-02 1.316858e-03
7.416597e+03 1.102616e-02 1.358700e-03
7.482187e+03 9.876456e-03 1.336243e-03
7.547403e+03 8.651457e-03 1.310996e-03
7.612248e+03 7.504899e-03 1.249419e-03
7.676719e+03 6.204777e-03 1.182262e-03
7.740824e+03 6.917065e-03 1.271622e-03
7.804561e+03 8.238505e-03 1.316261e-03
7.867932e+03 9.263591e-03 1.358101e-03
7.930942e+03 1.094524e-02 1.302139e-03
7.993590e+03 1.107037e-02 1.271333e-03
8.055881e+03 1.035452e-02 1.304793e-03
8.117813e+03 9.378936e-03 1.251642e-03
8.179396e+03 7.230104e-03 1.265548e-03
8.240629e+03 4.363552e-03 1.293421e-03
8.301514e+03 3.927567e-03 1.223524e-03
8.362058e+03 5.466492e-03 1.248606e-03
8.422259e+03 7.527609e-03 1.276481e-03
