filename,true_age,z_true,full_logz,full_logzerr,full_ncall,full_eff,full_chi2,full_ndof,full_age,full_age_err,full_t0_mean,full_t0_std,full_t0_median,full_x1_mean,full_x1_std,full_x1_median,full_x1_q16,full_x1_q84,full_c_mean,full_c_std,full_c_median,full_c_q16,full_c_q84,full_x0_mean,full_x0_std,full_x0_median,full_log10_x0_mean,full_log10_x0_std,nuis_logz,nuis_logzerr,nuis_ncall,nuis_eff,nuis_chi2,nuis_ndof,nuis_age,nuis_age_err,nuis_t0_mean,nuis_t0_std,nuis_t0_median,nuis_x1_mean,nuis_x1_std,nuis_x1_median,nuis_x1_q16,nuis_x1_q84,nuis_c_mean,nuis_c_std,nuis_c_median,nuis_c_q16,nuis_c_q84,nuis_x0_mean,nuis_x0_std,nuis_x0_median,Filename,SNR,Subtype,full_res,nuis_res,abs_nuis_res
sn2003hu-20030930.16-fast.flm,11.060000000004948,0.075,-3592.30170575858,0.5459657791629243,[1 1 1 ... 1 1 1],3.0294876107186903,7137.250390991306,2544,-8.294679326437532,0.1896050525108799,8.294679326437532,0.1896050525108799,8.296097333166237,1.7445162420995974,0.0521080506924791,1.7445340418296782,1.6958811688195528,1.7929903810112648,0.4981548392323655,0.0042816861509717,0.4980239525032019,0.4938456585871627,0.50225901961542,0.0007563687271112,1.6077839623380993e-05,0.0007563515080389,-3.12136456138151,0.0092327882251498,-3583.6677519123796,0.4347763764704118,[1 1 1 ... 1 1 1],3.921526815225504,7137.246052331408,2545,-8.274291876913672,0.1911544051440541,8.274291876913672,0.1911544051440541,8.284308381045719,1.7458044545251077,0.0506614344294014,1.7480482687406589,1.6966056805077263,1.7977214866261235,0.4985020932025291,0.0041642548888586,0.4985014322337733,0.4942662765506003,0.5025219356705488,0.0007541934585627,1.6365556349217872e-05,0.0007541415360894,sn2003hu-20030930.16-fast.flm,14.41,91T,-19.35467932644248,-19.33429187691862,19.33429187691862
sn2002do-20020710.33-fast.flm,22.93000000000029,0.0159,-7141.45172430982,0.5631683708224827,[1 1 1 ... 1 1 1],3.032593191833606,14232.552762626874,2544,4.155384152194481,0.0780314179381184,-4.155384152194481,0.0780314179381184,-4.157353753727243,2.2397674377688905,0.0461528907774618,2.2376937433488404,2.193194685663432,2.2878055698922584,0.7946399344342036,0.0036491565398634,0.7948974459276315,0.7909803702838256,0.7984053311217537,0.0018183777763595,8.805832092514032e-06,0.0018182075538862,-2.7403209758185474,0.002102633170924,-7132.600290827558,0.4552291558766929,[1 1 1 ... 1 1 1],3.872518121651434,14232.558554606932,2545,4.157503959985501,0.0784274291662183,-4.157503959985501,0.0784274291662183,-4.156700121233566,2.240436417961644,0.0421514694791864,2.2408491557418415,2.198580369427875,2.2806115498062063,0.7947961576618154,0.0035784626605201,0.7948935790493472,0.7911870021488556,0.7985955117045753,0.0018179918265248,8.10120067731878e-06,0.0018187001911385,sn2002do-20020710.33-fast.flm,21.01,N,-18.774615847805812,-18.77249604001479,18.77249604001479
sn2002bf-20020315.22-fast.flm,10.819999999999707,0.0244,-15726.236649474147,0.6062662750755499,[1 1 1 ... 1 1 1],2.984382104843125,31394.890764032494,2544,-6.452199828388778,0.0327285147387554,6.452199828388778,0.0327285147387554,6.451198246618496,1.6975482171104606,0.0158637943876046,1.6971605683410935,1.6813750421796057,1.713041536903007,0.6900777974266484,0.0014046731369364,0.6900021575885456,0.6887691259108435,0.6915743749526574,0.0031687857525448,1.1319183533521756e-05,0.003168567376318,-2.499109893440534,0.0015510941342761,-15717.175701376857,0.4989284408567381,[1 1 1 ... 1 1 1],3.7882268014175087,31394.892817980428,2545,-6.453234364782992,0.0337495906468778,6.453234364782992,0.0337495906468778,6.450772178907961,1.6984524873774267,0.0164795304856026,1.6982993383327545,1.6823264046413635,1.7143928351687372,0.6900353144256308,0.0015066254393628,0.6900222836943857,0.6884282783783024,0.6915332479638079,0.0031692701221075,1.1420859587600524e-05,0.0031682464585381,sn2002bf-20020315.22-fast.flm,63.77,HV,-17.272199828388487,-17.2732343647827,17.2732343647827
sn2003ic-20031002.25-fast.flm,8.44999999999709,0.0553,-4205.328831374866,0.5694508070622347,[1 1 1 ... 1 1 1],3.013664570534669,8359.194697690747,2544,-7.861904512631783,0.0978044733586332,7.861904512631783,0.0978044733586332,7.856891996615651,1.8768190541679928,0.0324727705361091,1.8783078780983755,1.8459058422468004,1.9092180372920016,0.603684717040358,0.0026899458791953,0.6036824164466799,0.6010766106104457,0.606420320429978,0.0012895082307337,1.4072788500375426e-05,0.0012885887647257,-2.8896017230352844,0.0047368037163019,-4196.7532448750435,0.4654215737450795,[1 1 1 ... 1 1 1],3.880811752233833,8359.18658141356,2545,-7.855226961536573,0.0940677434657311,7.855226961536573,0.0940677434657311,7.854351376260944,1.8787770516408335,0.0351725171282819,1.878416263643228,1.84240879404517,1.9132128858598332,0.6039583336888307,0.0028051721009841,0.6039077231110812,0.6014089966287668,0.6068300626174157,0.0012874086443412,1.3512201687564248e-05,0.0012862969394969,sn2003ic-20031002.25-fast.flm,24.33,N,-16.31190451262887,-16.305226961533663,16.305226961533663
sn2005eu-20051027.36-fast.flm,10.660000000003492,0.0349,-9264.565737326397,0.5941247156917345,[1 1 1 ... 1 1 1],2.918769730996805,18474.058413303144,2657,-5.359203000446582,0.0625348275028721,5.359203000446582,0.0625348275028721,5.358204675202074,1.1953745327083802,0.0209305936362829,1.1960801596376012,1.175189642753527,1.2155328565512562,0.2739030502247208,0.0013801903318282,0.2739459694606583,0.2725732253335762,0.2751219869562864,0.0017849976531807,7.537566285429628e-06,0.0017848948410077,-2.7483662214029043,0.0018334912792666,-9255.852436179995,0.4913083213810786,[1 1 1 ... 1 1 1],3.7721415700540577,18474.03103983975,2658,-5.357873428042816,0.063614934382628,5.357873428042816,0.063614934382628,5.358103295088043,1.194031059250881,0.0202855977121055,1.1944628884832635,1.1745687439683632,1.213399080786533,0.274100534846228,0.0014548178079685,0.2741923217670505,0.2728112398992912,0.2754283632892269,0.0017845841239599,7.608124170349042e-06,0.0017842658207431,sn2005eu-20051027.36-fast.flm,43.61,N,-16.019203000450077,-16.017873428046308,16.017873428046308
sn2001fh-20011118.07-fast.flm,7.269999999996799,0.0123,-6870.823705985617,0.5894043300069982,[1 1 1 ... 1 1 1],2.985233290811396,13686.618386807082,2544,-7.708095279336122,0.0664458922171975,7.708095279336122,0.0664458922171975,7.704670800008607,1.588425715521164,0.0206940322625913,1.588574436054354,1.567233615141586,1.6089124279641511,1.0270760309862648,0.0023886982470092,1.027202506775819,1.0245674686157216,1.0293103474036005,0.0026697718191027,2.3910329489311767e-05,0.0026687514627598,-2.57354324319781,0.0038846286478058,-6861.648970038634,0.4833964846538725,[1 1 1 ... 1 1 1],3.8097745020619462,13686.60402028881,2545,-7.717199729310837,0.0649424109771188,7.717199729310837,0.0649424109771188,7.714944737726462,1.5874498975155242,0.0210875073505204,1.5876340074417818,1.5655027877074232,1.6081881175635306,1.0269238084015229,0.0022504838443124,1.0269220936661458,1.0246352324833108,1.0292225717092602,0.0026729832648103,2.2324058344899186e-05,0.0026741256524365,sn2001fh-20011118.07-fast.flm,57.11,N,-14.97809527933292,-14.987199729307637,14.987199729307637
sn2003ic-20031001.32-fast.flm,7.519999999996799,0.0553,-7186.229764384366,0.585206463201093,[1 1 1 ... 1 1 1],2.997873362145846,14317.95417881638,2544,-7.1761538496371955,0.0717246722107628,7.1761538496371955,0.0717246722107628,7.17793141621253,1.514872263894585,0.0216468916149676,1.5146730664290686,1.494283206883833,1.5359636262131122,0.5725816886081254,0.0019218654583485,0.5723902077633007,0.5706806679541229,0.574679528133192,0.0018485631023106,1.3699068682246226e-05,0.0018480463811337,-2.733177639703158,0.0032173428011389,-7177.3719925355135,0.4833477097136076,[1 1 1 ... 1 1 1],3.858977087323544,14317.94735859209,2545,-7.1768866663234245,0.0711562935465828,7.1768866663234245,0.0711562935465828,7.174010128743053,1.5156113484682443,0.0213523248112357,1.5157779101377358,1.4946261302674424,1.535985018502073,0.5727221439443495,0.0017478227223941,0.5726785915866457,0.5710751088800041,0.57434180367621,0.0018483282093676,1.2849467259115896e-05,0.0018480790399534,sn2003ic-20031001.32-fast.flm,31.05,N,-14.696153849633994,-14.696886666320223,14.696886666320223
sn2001fh-20011120.08-fast.flm,9.279999999998836,0.0123,-9063.28578249039,0.5890841981462166,[1 1 2 ... 1 1 1],2.9776003248291265,18071.652763070502,2544,-5.39061641919031,0.0585760812912086,5.39061641919031,0.0585760812912086,5.391605991762312,1.3797323130555932,0.023205403929604,1.378415128902064,1.357358757045656,1.4031823631271445,0.9312777522051512,0.0024790869868652,0.9313018391094274,0.9286942492664902,0.9338220326994776,0.0016029392177933,8.691191243365525e-06,0.0016027784665747,-2.7950893298758226,0.0023549440460716,-9053.56487211673,0.4741936332407531,[1 1 1 ... 1 1 1],3.7473347547974414,18071.651278743204,2545,-5.393971396628127,0.0616877162367722,5.393971396628127,0.0616877162367722,5.390268540550494,1.380082252744607,0.0232633431272553,1.380378105385513,1.3562668864444252,1.4042617367573094,0.9313043670967324,0.0024632301376868,0.93118241708977,0.928819277169008,0.9338867581155276,0.0016029804033129,9.037705747813182e-06,0.0016028054271316,sn2001fh-20011120.08-fast.flm,48.42,N,-14.670616419189145,-14.673971396626964,14.673971396626964
sn2006cj-20060529.26-fast.flm,5.760000000002037,0.0675,-5032.889707586018,0.5663770427234294,[1 1 1 ... 1 1 1],3.019198847442764,10014.653082279234,2654,-8.90239096222566,0.1481938362897902,8.90239096222566,0.1481938362897902,8.902974903638025,1.229573814666073,0.0303197736867297,1.229207670806618,1.199634871710639,1.2600760739968102,0.4589143398628549,0.0029619449594506,0.4588653836055291,0.455798229025623,0.461815134310461,0.0012738217749789,2.4412997764677025e-05,0.0012732759602404,-2.894970964925607,0.0083139067083909,-5023.181310203161,0.4482517065474752,[1 1 1 ... 1 1 1],3.865045494806345,10014.629444941616,2655,-8.890238375881177,0.1458724201201686,8.890238375881177,0.1458724201201686,8.886236815248157,1.226304475138764,0.0307627156118162,1.2273619063709704,1.193909074130369,1.2557689695113643,0.4588141013355213,0.0027540057245373,0.4588201723003923,0.4562911750860059,0.461464023086184,0.0012713996625886,2.313533642420231e-05,0.001271272700439,sn2006cj-20060529.26-fast.flm,19.97,N,-14.662390962227695,-14.650238375883214,14.650238375883214
sn2002de-20020614.19-fast.flm,5.690000000002328,0.028,-3309.8121148997607,0.5393434135916676,[1 1 1 ... 1 1 1],2.962987449450707,6572.538023330661,2557,-8.42068465765909,0.2007784521222202,8.42068465765909,0.2007784521222202,8.412986777842463,0.8327201387309744,0.0489229557882425,0.8360243147753996,0.7835250730322407,0.8786127239155661,0.914624763252408,0.0057713097997161,0.9145477603539276,0.9090102473575454,0.9204418736293288,0.0011438536975715,3.42328786623208e-05,0.0011421124299571,-2.9418229521264965,0.0129461480688354,-3300.971085381143,0.4292368363832864,[1 1 1 ... 1 1 1],3.9156561164500943,6572.518096708721,2558,-8.42133866430676,0.2000271861103627,8.42133866430676,0.2000271861103627,8.412699425061788,0.8318849860490077,0.0487066314006026,0.8291766387668007,0.7863388795927655,0.8808596481796425,0.914388099564838,0.0055584249360385,0.9145795975476672,0.9089294711610778,0.9196541544139548,0.0011456875330049,3.4029620191886544e-05,0.0011455875310409,sn2002de-20020614.19-fast.flm,15.04,N,-14.110684657661418,-14.111338664309088,14.111338664309088
